ایستگاه,تاریخ,SO2 ppb
شریف.منطقه2,1399/10/12,18
شریف.منطقه2,1399/10/13,15
شریف.منطقه2,1399/10/14,15
شریف.منطقه2,1399/10/15,12
شریف.منطقه2,1399/10/16,10
شریف.منطقه2,1399/10/17,11
شریف.منطقه2,1399/10/18,15
شریف.منطقه2,1399/10/19,12
شریف.منطقه2,1399/10/20,11
شریف.منطقه2,1399/10/21,11
شریف.منطقه2,1399/10/22,17
شریف.منطقه2,1399/10/23,18
شریف.منطقه2,1399/10/24,14
شریف.منطقه2,1399/10/25,15
شریف.منطقه2,1399/10/26,12
شریف.منطقه2,1399/10/27,11
شریف.منطقه2,1399/10/28,9
شریف.منطقه2,1399/10/29,6
شریف.منطقه2,1399/10/30,5
شریف.منطقه2,1399/11/01,14
شریف.منطقه2,1399/11/02,5
شریف.منطقه2,1399/11/03,7
شریف.منطقه2,1399/11/04,8
شریف.منطقه2,1399/11/05,10
شریف.منطقه2,1399/11/06,14
شریف.منطقه2,1399/11/07,17
شریف.منطقه2,1399/11/08,13
شریف.منطقه2,1399/11/09,21
شریف.منطقه2,1399/11/10,17
شریف.منطقه2,1399/11/11,4
شریف.منطقه2,1399/11/12,9
شریف.منطقه2,1399/11/13,11
شریف.منطقه2,1399/11/14,11
شریف.منطقه2,1399/11/15,15
شریف.منطقه2,1399/11/16,10
شریف.منطقه2,1399/11/17,9
شریف.منطقه2,1399/11/18,4
شریف.منطقه2,1399/11/19,5
شریف.منطقه2,1399/11/20,10
شریف.منطقه2,1399/11/21,10
شریف.منطقه2,1399/11/22,11
شریف.منطقه2,1399/11/23,6
شریف.منطقه2,1399/11/24,7
شریف.منطقه2,1399/11/25,10
شریف.منطقه2,1399/11/26,10
شریف.منطقه2,1399/11/27,9
شریف.منطقه2,1399/11/28,10
شریف.منطقه2,1399/11/29,8
شریف.منطقه2,1399/11/30,4
شریف.منطقه2,1399/12/01,4
شریف.منطقه2,1399/12/02,6
شریف.منطقه2,1399/12/03,6
شریف.منطقه2,1399/12/04,7
شریف.منطقه2,1399/12/05,8
شریف.منطقه2,1399/12/06,6
شریف.منطقه2,1399/12/07,4
شریف.منطقه2,1399/12/08,4
شریف.منطقه2,1399/12/09,6
شریف.منطقه2,1399/12/10,8
شریف.منطقه2,1399/12/11,8
شریف.منطقه2,1399/12/12,7
شریف.منطقه2,1399/12/13,5
شریف.منطقه2,1399/12/14,5
شریف.منطقه2,1399/12/15,4
شریف.منطقه2,1399/12/16,6
شریف.منطقه2,1399/12/17,11
شریف.منطقه2,1399/12/18,8
شریف.منطقه2,1399/12/19,6
شریف.منطقه2,1399/12/20,7
شریف.منطقه2,1399/12/21,6
شریف.منطقه2,1399/12/22,3
شریف.منطقه2,1399/12/23,4
شریف.منطقه2,1399/12/24,6
شریف.منطقه2,1399/12/25,11
شریف.منطقه2,1399/12/26,8
شریف.منطقه2,1399/12/27,7
شریف.منطقه2,1399/12/28,5
شریف.منطقه2,1399/12/29,3
شریف.منطقه2,1399/12/30,3
شریف.منطقه2,1400/01/01,4
شریف.منطقه2,1400/01/02,4
شریف.منطقه2,1400/01/03,3
شریف.منطقه2,1400/01/04,5
شریف.منطقه2,1400/01/05,3
شریف.منطقه2,1400/01/06,3
شریف.منطقه2,1400/01/07,4
شریف.منطقه2,1400/01/08,3
شریف.منطقه2,1400/01/09,5
شریف.منطقه2,1400/01/10,4
شریف.منطقه2,1400/01/11,4
شریف.منطقه2,1400/01/12,7
شریف.منطقه2,1400/01/13,5
شریف.منطقه2,1400/01/14,5
شریف.منطقه2,1400/01/15,4
شریف.منطقه2,1400/01/16,5
شریف.منطقه2,1400/01/17,5
شریف.منطقه2,1400/01/18,8
شریف.منطقه2,1400/01/19,7
شریف.منطقه2,1400/01/20,5
شریف.منطقه2,1400/01/21,6
شریف.منطقه2,1400/01/22,3
شریف.منطقه2,1400/01/23,5
شریف.منطقه2,1400/01/24,5
شریف.منطقه2,1400/01/25,5
شریف.منطقه2,1400/01/26,4
شریف.منطقه2,1400/01/28,5
شریف.منطقه2,1400/01/29,8
شریف.منطقه2,1400/01/30,11
شریف.منطقه2,1400/01/31,7
شریف.منطقه2,1400/02/01,6
شریف.منطقه2,1400/02/02,4
شریف.منطقه2,1400/02/03,4
شریف.منطقه2,1400/02/04,4
شریف.منطقه2,1400/02/05,4
شریف.منطقه2,1400/02/06,4
شریف.منطقه2,1400/02/07,3
شریف.منطقه2,1400/02/08,4
شریف.منطقه2,1400/02/09,4
شریف.منطقه2,1400/02/10,5
شریف.منطقه2,1400/02/11,4
شریف.منطقه2,1400/02/12,4
شریف.منطقه2,1400/02/13,4
شریف.منطقه2,1400/02/14,4
شریف.منطقه2,1400/02/15,6
شریف.منطقه2,1400/02/16,3
شریف.منطقه2,1400/02/17,5
شریف.منطقه2,1400/02/18,4
شریف.منطقه2,1400/02/19,4
شریف.منطقه2,1400/02/20,6
شریف.منطقه2,1400/02/21,3
شریف.منطقه2,1400/02/22,5
شریف.منطقه2,1400/02/23,3
شریف.منطقه2,1400/02/24,4
شریف.منطقه2,1400/02/25,5
شریف.منطقه2,1400/02/26,5
شریف.منطقه2,1400/02/27,4
شریف.منطقه2,1400/02/28,6
شریف.منطقه2,1400/02/29,7
شریف.منطقه2,1400/02/30,7
شریف.منطقه2,1400/02/31,5
شریف.منطقه2,1400/03/01,4
شریف.منطقه2,1400/03/02,6
شریف.منطقه2,1400/03/03,5
شریف.منطقه2,1400/03/04,5
شریف.منطقه2,1400/03/05,4
شریف.منطقه2,1400/03/06,4
شریف.منطقه2,1400/03/07,6
شریف.منطقه2,1400/03/08,5
شریف.منطقه2,1400/03/09,7
شریف.منطقه2,1400/03/10,6
شریف.منطقه2,1400/03/11,8
شریف.منطقه2,1400/03/12,5
شریف.منطقه2,1400/03/13,8
شریف.منطقه2,1400/03/14,6
شریف.منطقه2,1400/03/15,4
شریف.منطقه2,1400/03/16,4
شریف.منطقه2,1400/03/17,6
شریف.منطقه2,1400/03/18,6
شریف.منطقه2,1400/03/19,6
شریف.منطقه2,1400/03/20,6
شریف.منطقه2,1400/03/21,6
شریف.منطقه2,1400/03/22,8
شریف.منطقه2,1400/03/23,6
شریف.منطقه2,1400/03/24,4
شریف.منطقه2,1400/03/25,6
شریف.منطقه2,1400/03/26,5
شریف.منطقه2,1400/03/27,7
شریف.منطقه2,1400/03/28,5
شریف.منطقه2,1400/03/29,5
شریف.منطقه2,1400/03/30,4
شریف.منطقه2,1400/03/31,6
شریف.منطقه2,1400/04/01,7
شریف.منطقه2,1400/04/02,7
شریف.منطقه2,1400/04/03,6
شریف.منطقه2,1400/04/04,5
شریف.منطقه2,1400/04/05,5
شریف.منطقه2,1400/04/06,4
شریف.منطقه2,1400/04/07,3
شریف.منطقه2,1400/04/08,5
شریف.منطقه2,1400/04/09,5
شریف.منطقه2,1400/04/10,4
شریف.منطقه2,1400/04/11,4
شریف.منطقه2,1400/04/12,6
شریف.منطقه2,1400/04/13,6
شریف.منطقه2,1400/04/14,5
شریف.منطقه2,1400/04/15,7
شریف.منطقه2,1400/04/16,6
شریف.منطقه2,1400/04/17,6
شریف.منطقه2,1400/04/18,5
شریف.منطقه2,1400/04/19,5
شریف.منطقه2,1400/04/20,6
شریف.منطقه2,1400/04/21,6
شریف.منطقه2,1400/04/22,5
شریف.منطقه2,1400/04/23,6
شریف.منطقه2,1400/04/24,5
شریف.منطقه2,1400/04/25,4
شریف.منطقه2,1400/04/26,6
شریف.منطقه2,1400/04/27,4
شریف.منطقه2,1400/04/28,4
شریف.منطقه2,1400/04/29,6
شریف.منطقه2,1400/04/30,4
شریف.منطقه2,1400/04/31,6
شریف.منطقه2,1400/05/01,5
شریف.منطقه2,1400/05/02,8
شریف.منطقه2,1400/05/03,6
شریف.منطقه2,1400/05/04,6
شریف.منطقه2,1400/05/05,6
شریف.منطقه2,1400/05/06,4
شریف.منطقه2,1400/05/07,4
شریف.منطقه2,1400/05/08,3
شریف.منطقه2,1400/05/09,4
شریف.منطقه2,1400/05/10,3
شریف.منطقه2,1400/05/11,4
شریف.منطقه2,1400/05/12,5
شریف.منطقه2,1400/05/13,5
شریف.منطقه2,1400/05/14,5
شریف.منطقه2,1400/05/15,5
شریف.منطقه2,1400/05/16,5
شریف.منطقه2,1400/05/17,5
شریف.منطقه2,1400/05/18,4
شریف.منطقه2,1400/05/19,6
شریف.منطقه2,1400/05/20,7
شریف.منطقه2,1400/05/21,7
شریف.منطقه2,1400/05/22,7
شریف.منطقه2,1400/05/23,8
شریف.منطقه2,1400/05/24,5
شریف.منطقه2,1400/05/25,6
شریف.منطقه2,1400/05/26,6
شریف.منطقه2,1400/05/27,5
شریف.منطقه2,1400/05/28,6
شریف.منطقه2,1400/05/29,5
شریف.منطقه2,1400/05/30,6
شریف.منطقه2,1400/05/31,5
شریف.منطقه2,1400/06/01,6
شریف.منطقه2,1400/06/02,5
شریف.منطقه2,1400/06/03,5
شریف.منطقه2,1400/06/04,5
شریف.منطقه2,1400/06/05,6
شریف.منطقه2,1400/06/06,6
شریف.منطقه2,1400/06/07,6
شریف.منطقه2,1400/06/08,6
شریف.منطقه2,1400/06/09,8
شریف.منطقه2,1400/06/10,7
شریف.منطقه2,1400/06/11,7
شریف.منطقه2,1400/06/12,6
شریف.منطقه2,1400/06/13,8
شریف.منطقه2,1400/06/14,8
شریف.منطقه2,1400/06/15,5
شریف.منطقه2,1400/06/16,7
شریف.منطقه2,1400/06/17,4
شریف.منطقه2,1400/06/18,6
شریف.منطقه2,1400/06/19,8
شریف.منطقه2,1400/06/20,7
شریف.منطقه2,1400/06/21,6
شریف.منطقه2,1400/06/22,6
شریف.منطقه2,1400/06/23,6
شریف.منطقه2,1400/06/24,6
شریف.منطقه2,1400/06/25,7
شریف.منطقه2,1400/06/26,6
شریف.منطقه2,1400/06/27,10
شریف.منطقه2,1400/06/28,9
شریف.منطقه2,1400/06/29,9
شریف.منطقه2,1400/06/30,10
شریف.منطقه2,1400/06/31,9
شریف.منطقه2,1400/07/01,7
شریف.منطقه2,1400/07/02,8
شریف.منطقه2,1400/07/03,6
شریف.منطقه2,1400/07/04,6
شریف.منطقه2,1400/07/05,8
شریف.منطقه2,1400/07/06,9
شریف.منطقه2,1400/07/07,9
شریف.منطقه2,1400/07/08,11
شریف.منطقه2,1400/07/09,8
شریف.منطقه2,1400/07/10,9
شریف.منطقه2,1400/07/11,9
شریف.منطقه2,1400/07/12,7
شریف.منطقه2,1400/07/13,10
شریف.منطقه2,1400/07/14,7
شریف.منطقه2,1400/07/15,6
شریف.منطقه2,1400/07/16,6
شریف.منطقه2,1400/07/17,5
شریف.منطقه2,1400/07/18,6
شریف.منطقه2,1400/07/19,10
شریف.منطقه2,1400/07/20,11
شریف.منطقه2,1400/07/21,10
شریف.منطقه2,1400/07/22,9
شریف.منطقه2,1400/07/23,9
شریف.منطقه2,1400/07/24,12
شریف.منطقه2,1400/07/25,8
شریف.منطقه2,1400/07/26,8
شریف.منطقه2,1400/07/27,8
شریف.منطقه2,1400/07/28,8
شریف.منطقه2,1400/07/29,7
شریف.منطقه2,1400/07/30,12
شریف.منطقه2,1400/08/01,10
شریف.منطقه2,1400/08/02,9
شریف.منطقه2,1400/08/03,13
شریف.منطقه2,1400/08/04,9
شریف.منطقه2,1400/08/05,7
شریف.منطقه2,1400/08/06,16
شریف.منطقه2,1400/08/07,19
شریف.منطقه2,1400/08/08,7
شریف.منطقه2,1400/08/09,19
شریف.منطقه2,1400/08/10,11
شریف.منطقه2,1400/08/11,13
شریف.منطقه2,1400/08/12,11
شریف.منطقه2,1400/08/13,6
شریف.منطقه2,1400/08/14,5
شریف.منطقه2,1400/08/15,5
شریف.منطقه2,1400/08/16,5
شریف.منطقه2,1400/08/17,8
شریف.منطقه2,1400/08/18,10
شریف.منطقه2,1400/08/19,11
شریف.منطقه2,1400/08/20,8
شریف.منطقه2,1400/08/21,4
شریف.منطقه2,1400/08/22,8
شریف.منطقه2,1400/08/23,23
شریف.منطقه2,1400/08/24,13
شریف.منطقه2,1400/08/25,10
شریف.منطقه2,1400/08/26,8
شریف.منطقه2,1400/08/27,8
شریف.منطقه2,1400/08/28,7
شریف.منطقه2,1400/08/29,10
شریف.منطقه2,1400/08/30,13
شریف.منطقه2,1400/09/01,15
شریف.منطقه2,1400/09/02,17
شریف.منطقه2,1400/09/03,12
شریف.منطقه2,1400/09/04,14
شریف.منطقه2,1400/09/05,10
شریف.منطقه2,1400/09/06,9
شریف.منطقه2,1400/09/07,14
شریف.منطقه2,1400/09/08,15
شریف.منطقه2,1400/09/09,14
شریف.منطقه2,1400/09/10,18
شریف.منطقه2,1400/09/11,8
شریف.منطقه2,1400/09/12,5
شریف.منطقه2,1400/09/13,10
شریف.منطقه2,1400/09/14,13
شریف.منطقه2,1400/09/15,13
شریف.منطقه2,1400/09/16,13
شریف.منطقه2,1400/09/17,16
شریف.منطقه2,1400/09/18,15
شریف.منطقه2,1400/09/19,12
شریف.منطقه2,1400/09/20,12
شریف.منطقه2,1400/09/21,20
شریف.منطقه2,1400/09/22,15
شریف.منطقه2,1400/09/23,19
شریف.منطقه2,1400/09/24,11
شریف.منطقه2,1400/09/25,10
شریف.منطقه2,1400/09/26,17
شریف.منطقه2,1400/09/27,9
شریف.منطقه2,1400/09/28,8
شریف.منطقه2,1400/09/29,10
شریف.منطقه2,1400/09/30,7
شریف.منطقه2,1400/10/01,6
شریف.منطقه2,1400/10/02,7
شریف.منطقه2,1400/10/03,7
شریف.منطقه2,1400/10/04,6
شریف.منطقه2,1400/10/05,11
شریف.منطقه2,1400/10/06,13
شریف.منطقه2,1400/10/07,13
شریف.منطقه2,1400/10/08,10
شریف.منطقه2,1400/10/09,13
شریف.منطقه2,1400/10/10,13
شریف.منطقه2,1400/10/11,15
شریف.منطقه2,1400/10/12,8
شریف.منطقه2,1400/10/13,6
شریف.منطقه2,1400/10/14,8
شریف.منطقه2,1400/10/15,6
شریف.منطقه2,1400/10/16,10
شریف.منطقه2,1400/10/17,11
شریف.منطقه2,1400/10/18,17
شریف.منطقه2,1400/10/19,19
شریف.منطقه2,1400/10/20,12
شریف.منطقه2,1400/10/21,14
شریف.منطقه2,1400/10/22,12
شریف.منطقه2,1400/10/23,15
شریف.منطقه2,1400/10/24,7
شریف.منطقه2,1400/10/25,6
شریف.منطقه2,1400/10/26,6
شریف.منطقه2,1400/10/27,7
شریف.منطقه2,1400/10/28,10
شریف.منطقه2,1400/10/29,14
شریف.منطقه2,1400/10/30,10
شریف.منطقه2,1400/11/01,9
شریف.منطقه2,1400/11/02,16
شریف.منطقه2,1400/11/03,19
شریف.منطقه2,1400/11/04,21
شریف.منطقه2,1400/11/05,24
شریف.منطقه2,1400/11/06,11
شریف.منطقه2,1400/11/07,8
شریف.منطقه2,1400/11/08,8
شریف.منطقه2,1400/11/09,10
شریف.منطقه2,1400/11/10,9
شریف.منطقه2,1400/11/11,10
شریف.منطقه2,1400/11/12,8
شریف.منطقه2,1400/11/13,11
شریف.منطقه2,1400/11/14,10
شریف.منطقه2,1400/11/15,10
شریف.منطقه2,1400/11/16,6
شریف.منطقه2,1400/11/17,8
شریف.منطقه2,1400/11/18,9
شریف.منطقه2,1400/11/19,13
شریف.منطقه2,1400/11/20,12
شریف.منطقه2,1400/11/21,12
شریف.منطقه2,1400/11/22,8
شریف.منطقه2,1400/11/23,9
شریف.منطقه2,1400/11/24,12
شریف.منطقه2,1400/11/25,8
شریف.منطقه2,1400/11/26,9
شریف.منطقه2,1400/11/27,9
شریف.منطقه2,1400/11/28,6
شریف.منطقه2,1400/11/29,7
شریف.منطقه2,1400/11/30,8
شریف.منطقه2,1400/12/01,4
شریف.منطقه2,1400/12/02,6
شریف.منطقه2,1400/12/03,8
شریف.منطقه2,1400/12/04,10
شریف.منطقه2,1400/12/05,10
شریف.منطقه2,1400/12/06,8
شریف.منطقه2,1400/12/07,6
شریف.منطقه2,1400/12/08,7
شریف.منطقه2,1400/12/09,8
شریف.منطقه2,1400/12/10,7
شریف.منطقه2,1400/12/11,10
شریف.منطقه2,1400/12/12,12
شریف.منطقه2,1400/12/13,4
شریف.منطقه2,1400/12/14,4
شریف.منطقه2,1400/12/15,4
شریف.منطقه2,1400/12/16,5
شریف.منطقه2,1400/12/17,6
شریف.منطقه2,1400/12/18,8
شریف.منطقه2,1400/12/19,5
شریف.منطقه2,1400/12/20,5
شریف.منطقه2,1400/12/21,4
شریف.منطقه2,1400/12/22,6
شریف.منطقه2,1400/12/23,7
شریف.منطقه2,1400/12/24,8
شریف.منطقه2,1400/12/25,6
شریف.منطقه2,1400/12/26,6
شریف.منطقه2,1400/12/27,8
شریف.منطقه2,1400/12/28,6
شریف.منطقه2,1400/12/29,5
شریف.منطقه2,1401/01/01,5
شریف.منطقه2,1401/01/02,3
شریف.منطقه2,1401/01/03,4
شریف.منطقه2,1401/01/04,3
شریف.منطقه2,1401/01/05,3
شریف.منطقه2,1401/01/06,4
شریف.منطقه2,1401/01/07,4
شریف.منطقه2,1401/01/08,4
شریف.منطقه2,1401/01/09,6
شریف.منطقه2,1401/01/10,
شریف.منطقه2,1401/01/11,4
شریف.منطقه2,1401/01/12,6
شریف.منطقه2,1401/01/13,7
شریف.منطقه2,1401/01/14,7
شریف.منطقه2,1401/01/15,7
شریف.منطقه2,1401/01/16,7
شریف.منطقه2,1401/01/17,6
شریف.منطقه2,1401/01/18,7
شریف.منطقه2,1401/01/19,8
شریف.منطقه2,1401/01/20,11
شریف.منطقه2,1401/01/21,5
شریف.منطقه2,1401/01/22,10
شریف.منطقه2,1401/01/23,8
شریف.منطقه2,1401/01/24,13
شریف.منطقه2,1401/01/25,5
شریف.منطقه2,1401/01/26,4
شریف.منطقه2,1401/01/27,6
شریف.منطقه2,1401/01/28,6
شریف.منطقه2,1401/01/29,7
شریف.منطقه2,1401/01/30,15
شریف.منطقه2,1401/01/31,10
شریف.منطقه2,1401/02/01,6
شریف.منطقه2,1401/02/02,5
شریف.منطقه2,1401/02/03,7
شریف.منطقه2,1401/02/04,4
شریف.منطقه2,1401/02/05,5
شریف.منطقه2,1401/02/06,5
شریف.منطقه2,1401/02/07,5
شریف.منطقه2,1401/02/08,5
شریف.منطقه2,1401/02/09,5
شریف.منطقه2,1401/02/10,7
شریف.منطقه2,1401/02/11,5
شریف.منطقه2,1401/02/12,5
شریف.منطقه2,1401/02/13,5
شریف.منطقه2,1401/02/14,5
شریف.منطقه2,1401/02/15,5
شریف.منطقه2,1401/02/16,4
شریف.منطقه2,1401/02/17,6
شریف.منطقه2,1401/02/18,6
شریف.منطقه2,1401/02/19,6
شریف.منطقه2,1401/02/20,6
شریف.منطقه2,1401/02/21,6
شریف.منطقه2,1401/02/22,7
شریف.منطقه2,1401/02/23,6
شریف.منطقه2,1401/02/24,7
شریف.منطقه2,1401/02/25,8
شریف.منطقه2,1401/02/26,7
شریف.منطقه2,1401/02/27,6
شریف.منطقه2,1401/02/28,6
شریف.منطقه2,1401/02/29,7
شریف.منطقه2,1401/02/30,8
شریف.منطقه2,1401/02/31,7
شریف.منطقه2,1401/03/01,7
شریف.منطقه2,1401/03/02,7
شریف.منطقه2,1401/03/03,6
شریف.منطقه2,1401/03/04,5
شریف.منطقه2,1401/03/05,6
شریف.منطقه2,1401/03/06,6
شریف.منطقه2,1401/03/07,8
شریف.منطقه2,1401/03/08,6
شریف.منطقه2,1401/03/09,6
شریف.منطقه2,1401/03/10,5
شریف.منطقه2,1401/03/11,5
شریف.منطقه2,1401/03/13,6
شریف.منطقه2,1401/03/14,6
شریف.منطقه2,1401/03/15,6
شریف.منطقه2,1401/03/16,5
شریف.منطقه2,1401/03/17,4
شریف.منطقه2,1401/03/18,5
شریف.منطقه2,1401/03/19,6
شریف.منطقه2,1401/03/20,5
شریف.منطقه2,1401/03/21,6
شریف.منطقه2,1401/03/22,5
شریف.منطقه2,1401/03/23,5
شریف.منطقه2,1401/03/24,5
شریف.منطقه2,1401/03/25,6
شریف.منطقه2,1401/03/26,5
شریف.منطقه2,1401/03/27,6
شریف.منطقه2,1401/03/28,7
شریف.منطقه2,1401/03/29,7
شریف.منطقه2,1401/03/30,5
شریف.منطقه2,1401/03/31,5
شریف.منطقه2,1401/04/01,6
شریف.منطقه2,1401/04/02,5
شریف.منطقه2,1401/04/03,6
شریف.منطقه2,1401/04/04,7
شریف.منطقه2,1401/04/05,7
شریف.منطقه2,1401/04/06,8
شریف.منطقه2,1401/04/07,9
شریف.منطقه2,1401/04/08,11
شریف.منطقه2,1401/04/09,10
شریف.منطقه2,1401/04/10,10
شریف.منطقه2,1401/04/11,9
شریف.منطقه2,1401/04/12,7
شریف.منطقه2,1401/04/13,6
شریف.منطقه2,1401/04/14,12
شریف.منطقه2,1401/04/15,9
شریف.منطقه2,1401/04/16,7
شریف.منطقه2,1401/04/17,7
شریف.منطقه2,1401/04/18,9
شریف.منطقه2,1401/04/19,11
شریف.منطقه2,1401/04/20,9
شریف.منطقه2,1401/04/21,10
شریف.منطقه2,1401/04/22,6
شریف.منطقه2,1401/04/23,11
شریف.منطقه2,1401/04/24,7
شریف.منطقه2,1401/04/25,9
شریف.منطقه2,1401/04/26,10
شریف.منطقه2,1401/04/27,8
شریف.منطقه2,1401/04/28,10
شریف.منطقه2,1401/04/29,9
شریف.منطقه2,1401/04/30,7
شریف.منطقه2,1401/04/31,7
شریف.منطقه2,1401/05/01,8
شریف.منطقه2,1401/05/02,7
شریف.منطقه2,1401/05/03,6
شریف.منطقه2,1401/05/04,6
شریف.منطقه2,1401/05/05,8
شریف.منطقه2,1401/05/06,5
شریف.منطقه2,1401/05/07,4
شریف.منطقه2,1401/05/08,4
شریف.منطقه2,1401/05/09,6
شریف.منطقه2,1401/05/10,4
شریف.منطقه2,1401/05/11,7
شریف.منطقه2,1401/05/12,5
شریف.منطقه2,1401/05/13,6
شریف.منطقه2,1401/05/14,7
شریف.منطقه2,1401/05/15,6
شریف.منطقه2,1401/05/16,5
شریف.منطقه2,1401/05/17,7
شریف.منطقه2,1401/05/18,6
شریف.منطقه2,1401/05/19,7
شریف.منطقه2,1401/05/24,
شریف.منطقه2,1401/05/25,6
شریف.منطقه2,1401/05/26,9
شریف.منطقه2,1401/05/27,7
شریف.منطقه2,1401/05/28,6
شریف.منطقه2,1401/05/29,8
شریف.منطقه2,1401/05/30,8
شریف.منطقه2,1401/05/31,8
شریف.منطقه2,1401/06/01,10
شریف.منطقه2,1401/06/02,7
شریف.منطقه2,1401/06/03,7
شریف.منطقه2,1401/06/04,7
شریف.منطقه2,1401/06/05,9
شریف.منطقه2,1401/06/06,9
شریف.منطقه2,1401/06/07,7
شریف.منطقه2,1401/06/08,9
شریف.منطقه2,1401/06/09,10
شریف.منطقه2,1401/06/10,10
شریف.منطقه2,1401/06/11,8
شریف.منطقه2,1401/06/12,9
شریف.منطقه2,1401/06/13,10
شریف.منطقه2,1401/06/14,12
شریف.منطقه2,1401/06/15,8
شریف.منطقه2,1401/06/16,8
شریف.منطقه2,1401/06/17,8
شریف.منطقه2,1401/06/18,8
شریف.منطقه2,1401/06/19,9
شریف.منطقه2,1401/06/20,6
شریف.منطقه2,1401/06/21,8
شریف.منطقه2,1401/06/22,7
شریف.منطقه2,1401/06/23,10
شریف.منطقه2,1401/06/24,9
شریف.منطقه2,1401/06/25,6
شریف.منطقه2,1401/06/26,7
شریف.منطقه2,1401/06/27,8
شریف.منطقه2,1401/06/28,9
شریف.منطقه2,1401/06/29,8
شریف.منطقه2,1401/06/30,7
شریف.منطقه2,1401/06/31,7
شریف.منطقه2,1401/07/01,7
شریف.منطقه2,1401/07/02,9
شریف.منطقه2,1401/07/03,8
شریف.منطقه2,1401/07/04,6
شریف.منطقه2,1401/07/05,7
شریف.منطقه2,1401/07/06,9
شریف.منطقه2,1401/07/07,9
شریف.منطقه2,1401/07/08,8
شریف.منطقه2,1401/07/09,11
شریف.منطقه2,1401/07/10,6
شریف.منطقه2,1401/07/11,7
شریف.منطقه2,1401/07/12,10
شریف.منطقه2,1401/07/13,10
شریف.منطقه2,1401/07/14,10
شریف.منطقه2,1401/07/15,8
شریف.منطقه2,1401/07/16,8
شریف.منطقه2,1401/07/17,9
شریف.منطقه2,1401/07/18,10
شریف.منطقه2,1401/07/19,10
شریف.منطقه2,1401/07/20,11
شریف.منطقه2,1401/07/21,10
شریف.منطقه2,1401/07/22,9
شریف.منطقه2,1401/07/23,11
شریف.منطقه2,1401/07/24,11
شریف.منطقه2,1401/07/25,10
شریف.منطقه2,1401/07/26,9
شریف.منطقه2,1401/07/27,6
شریف.منطقه2,1401/07/28,8
شریف.منطقه2,1401/07/29,12
شریف.منطقه2,1401/07/30,8
شریف.منطقه2,1401/08/01,11
شریف.منطقه2,1401/08/02,8
شریف.منطقه2,1401/08/03,6
شریف.منطقه2,1401/08/04,8
شریف.منطقه2,1401/08/05,9
شریف.منطقه2,1401/08/06,8
شریف.منطقه2,1401/08/07,9
شریف.منطقه2,1401/08/08,9
شریف.منطقه2,1401/08/09,7
شریف.منطقه2,1401/08/10,7
شریف.منطقه2,1401/08/11,7
شریف.منطقه2,1401/08/12,5
شریف.منطقه2,1401/08/13,7
شریف.منطقه2,1401/08/14,9
شریف.منطقه2,1401/08/15,9
شریف.منطقه2,1401/08/16,8
شریف.منطقه2,1401/08/17,7
شریف.منطقه2,1401/08/18,7
شریف.منطقه2,1401/08/19,7
شریف.منطقه2,1401/08/20,6
شریف.منطقه2,1401/08/21,8
شریف.منطقه2,1401/08/22,9
شریف.منطقه2,1401/08/23,9
شریف.منطقه2,1401/08/24,10
شریف.منطقه2,1401/08/25,9
شریف.منطقه2,1401/08/26,6
شریف.منطقه2,1401/08/27,8
شریف.منطقه2,1401/08/28,9
شریف.منطقه2,1401/08/29,13
شریف.منطقه2,1401/08/30,9
شریف.منطقه2,1401/09/01,9
شریف.منطقه2,1401/09/02,9
شریف.منطقه2,1401/09/03,11
شریف.منطقه2,1401/09/04,9
شریف.منطقه2,1401/09/05,8
شریف.منطقه2,1401/09/06,3
شریف.منطقه2,1401/09/07,4
شریف.منطقه2,1401/09/08,5
شریف.منطقه2,1401/09/09,5
شریف.منطقه2,1401/09/10,3
شریف.منطقه2,1401/09/11,3
شریف.منطقه2,1401/09/12,3
شریف.منطقه2,1401/09/13,3
شریف.منطقه2,1401/09/14,3
شریف.منطقه2,1401/09/15,3
شریف.منطقه2,1401/09/16,5
شریف.منطقه2,1401/09/17,5
شریف.منطقه2,1401/09/18,4
شریف.منطقه2,1401/09/19,5
شریف.منطقه2,1401/09/20,4
شریف.منطقه2,1401/09/21,4
شریف.منطقه2,1401/09/22,8
شریف.منطقه2,1401/09/23,13
شریف.منطقه2,1401/09/24,9
شریف.منطقه2,1401/09/25,5
شریف.منطقه2,1401/09/26,5
شریف.منطقه2,1401/09/27,4
شریف.منطقه2,1401/09/28,4
شریف.منطقه2,1401/09/29,5
شریف.منطقه2,1401/09/30,4
شریف.منطقه2,1401/10/01,5
شریف.منطقه2,1401/10/02,5
شریف.منطقه2,1401/10/03,3
شریف.منطقه2,1401/10/04,4
شریف.منطقه2,1401/10/05,7
شریف.منطقه2,1401/10/06,8
شریف.منطقه2,1401/10/07,10
شریف.منطقه2,1401/10/08,17
شریف.منطقه2,1401/10/09,18
شریف.منطقه2,1401/10/10,14
