ایستگاه,تاریخ,SO2 ppb
ستاد.بحران.منطقه7,1399/03/17,4
ستاد.بحران.منطقه7,1399/03/18,3
ستاد.بحران.منطقه7,1399/03/19,4
ستاد.بحران.منطقه7,1399/03/20,3
ستاد.بحران.منطقه7,1399/03/21,2
ستاد.بحران.منطقه7,1399/03/22,5
ستاد.بحران.منطقه7,1399/03/23,3
ستاد.بحران.منطقه7,1399/03/24,4
ستاد.بحران.منطقه7,1399/03/25,5
ستاد.بحران.منطقه7,1399/03/26,4
ستاد.بحران.منطقه7,1399/03/27,3
ستاد.بحران.منطقه7,1399/03/28,4
ستاد.بحران.منطقه7,1399/03/29,3
ستاد.بحران.منطقه7,1399/03/30,4
ستاد.بحران.منطقه7,1399/03/31,5
ستاد.بحران.منطقه7,1399/04/01,4
ستاد.بحران.منطقه7,1399/04/02,3
ستاد.بحران.منطقه7,1399/04/03,3
ستاد.بحران.منطقه7,1399/04/04,6
ستاد.بحران.منطقه7,1399/04/05,4
ستاد.بحران.منطقه7,1399/04/06,4
ستاد.بحران.منطقه7,1399/04/07,4
ستاد.بحران.منطقه7,1399/04/08,4
ستاد.بحران.منطقه7,1399/04/09,3
ستاد.بحران.منطقه7,1399/04/10,7
ستاد.بحران.منطقه7,1399/04/11,5
ستاد.بحران.منطقه7,1399/04/12,4
ستاد.بحران.منطقه7,1399/04/13,2
ستاد.بحران.منطقه7,1399/04/14,5
ستاد.بحران.منطقه7,1399/04/15,6
ستاد.بحران.منطقه7,1399/04/16,4
ستاد.بحران.منطقه7,1399/04/17,3
ستاد.بحران.منطقه7,1399/04/18,5
ستاد.بحران.منطقه7,1399/04/19,3
ستاد.بحران.منطقه7,1399/04/20,3
ستاد.بحران.منطقه7,1399/04/21,5
ستاد.بحران.منطقه7,1399/04/22,5
ستاد.بحران.منطقه7,1399/04/23,3
ستاد.بحران.منطقه7,1399/04/24,2
ستاد.بحران.منطقه7,1399/04/25,4
ستاد.بحران.منطقه7,1399/04/26,4
ستاد.بحران.منطقه7,1399/04/27,5
ستاد.بحران.منطقه7,1399/04/28,5
ستاد.بحران.منطقه7,1399/04/29,4
ستاد.بحران.منطقه7,1399/04/30,5
ستاد.بحران.منطقه7,1399/04/31,5
ستاد.بحران.منطقه7,1399/05/01,4
ستاد.بحران.منطقه7,1399/05/02,4
ستاد.بحران.منطقه7,1399/05/03,4
ستاد.بحران.منطقه7,1399/05/04,3
ستاد.بحران.منطقه7,1399/05/05,4
ستاد.بحران.منطقه7,1399/05/06,3
ستاد.بحران.منطقه7,1399/05/07,3
ستاد.بحران.منطقه7,1399/05/08,4
ستاد.بحران.منطقه7,1399/05/09,4
ستاد.بحران.منطقه7,1399/05/10,4
ستاد.بحران.منطقه7,1399/05/11,3
